tweet_body,states_id,hand_topic_id
"Call Blum (202-225-2911) , Ernst (202-224-3254), Grassley (202-224-3744) to urge them to https://t.co/Io8J9iTjSk",16,3
"Here we go again - we must do better on disaster mitigation, preparedness, relief, and recovery, and climate action https://t.co/xe0e88nhBB",16,7
"RT @NWSMobile: As of 4pm, Hurricane #Nate continues to move NNW at 23 mph and is approaching the mouth of the Mississippi. Max sustained",16,1
"Call Congress today to support disaster relief and recovery - thats what Americans need, not tax cuts for millionaires and corporations",16,7
"Keep calling Congress: Work on disaster relief, recovery, mitigation and preparedness, not tax cuts for https://t.co/fJvyUnmLpN",16,0
"Tell Sen. Ernst (202-224-3254): Over a year later, Iowans need help - focus on disaster relief and recovery, not https://t.co/xCVpk4OEyY",16,7
"Call Ernst (202-224-3254) and Grassley (202-224-3744): Focus on disaster relief and recovery, not tax cuts for https://t.co/VXSXRBT77f",16,1
"Thank you, Iowa farmers, who produce safe, healthy food and are good stewards of our soil and other natural resources #NationalFarmersDay",16,1
"Call Congress: Urge work on disaster relief, recovery, and mitigation, not tax cuts for rich https://t.co/uvVqrcvMzS",16,1
"This is unacceptable - call Rod Blum (202-225-2911) to support disaster relief, recovery, and mitigation, not tax https://t.co/ovSVuPZ78I",16,13
"Keep calling Blum, Ernst, Grassley and rest of Congress to support disaster relief &amp; recovery, not tax cuts for millionaires #NotOnePenny",16,1
"RT @HallForIowa: Community colleges are critical to success of our workforce, wages, and business. True of rural and urban counties. w/",16,4
"RT @JasonKander: Iowa friends: up there for 3 events on Saturday. Come find me at the one closest to you: https://t.co/FWd8Xafmr8",16,1
"Jason Kander in Des Moines at noon, Saturday, October 21, at Rooftop in East Village, stops in Iowa City at 3:30 https://t.co/NlVRGu2UzG",16,1
"Honored to be at #SpiritAwardsIA2017 with @iowasafeschools",16,1
"Rockwell Collins receiving Partner for Progress award from @iowasafeschools #SpiritAwardsIA2017",16,5
"Help me welcome Jason Kander back to Iowa Sat. Oct. 21 at noon at Rooftop in East Village, 525 E. Grand Ave., DSM - events later in IC, CR",16,6
"RT @BrauIA: .@SenatorRobHogg introducing @JasonKander at a meet and greet for the @IowaSenate in Des Moines. #iapolitics",16,6
"Get to know Todd Wendt, candidate in upcoming special to replace Senator B. Anderson in Plymouth &amp; Woodbury Counties https://t.co/n9kYhaNSCk",16,1
"Voting over at 1 pm today, but Iowa PERB website promising recertification results only within next couple of days https://t.co/UccOzOd9vp",16,1
"@mlnichols Yes - son of Roger and Anita Wendt",16,1
"Congratulations on another Democratic state legislative special election victory where our candidate https://t.co/i8FjG5fUVp",16,1
"Someone in Harlan should run against Sen. Jason Schultz who ran bill (HF291) to gut collective bargaining, https://t.co/BBOSzAbZex",16,2
"Please call Ernst (202-224-3254), Grassley (202-224-3744), and Blum (202-225-2911): no tax cuts - work on deficit, disaster relief instead",16,7
"RT @IowaSEA: #voteyesIA #iaedfuture https://t.co/XfZRsHl3ci",16,5
"Great to see support for public sector educators in Plymouth County and across our whole state https://t.co/wU5t71BhfA",16,5
"Republicans set out to bust unions, but in the process they reinvigorated workplace democracy in all parts of Iowa https://t.co/2gsGKShJrl",16,0
"Thanks, Melissa, for sharing this - we all loved Paul Wellstone @melissahortman https://t.co/b6Ep3cbZzl",16,1
"@okayhenderson Did 31 actually vote no, or was it only under the phony counting system (where a non-vote is a https://t.co/ycpRHgoOno",16,6
"@okayhenderson Only 5 units had more no than yes: Boone Jail, Boone Co Mixed, Dallas Road, Pella Public https://t.co/0KuuEr0vX8",16,6
"Call Rod Blum (202-225-2911 or 319-364-2288) today to urge him to oppose any tax cut that adds to national debt (now over $20 trillion)",16,6
"Phone lines open: Call Congress today (202-224-3121) to oppose tax cuts, support deficit reduction #NotOnePenny #FixTheDebt #DisasterRelief",16,1
"Have you called yet to oppose reckless Republican tax cuts? Blum (202-225-2911), Ernst (202-224-3254), Grassley (202-224-3744) #NotOnePenny",16,1
"RT @IACommAlliance: Thank you for joining us for robust conversation at our Palo Roundtable! #ialegis #iapolitics #Broadband4IA",16,1
"If you cant call Rep. Rod Blum during week, write him at 310 3rd St SE, Cedar Rapids, IA 52401: oppose any tax cuts that increase debt",16,1
"Congress, please support disaster relief - Puerto Rico and the Virgin Islands still desperately need help  https://t.co/UJQ4egOwM4",16,1
"Call Congress this week: Dont blow up deficit for tax cuts for wealthy individuals and corporations #NotOnePenny https://t.co/97cKhE5UQR",16,1
"Call Rep. Rod Blum (202-225-2911) to oppose any tax cuts that would add to national debt - now over $20.4 trillion https://t.co/z4KR9px4vT",16,17
"Since Rod Blum went to Congress, national debt has gone up more than $2.3 trillion - call 202-225-2911 to oppose tax cuts that add to debt",16,1
"Okay - I hope people will call Loebsack (202-225-6576), King (202-225-4426) &amp; Young (202-225-5476), too, to https://t.co/OCy1Syeill",16,1
"When Grassley went to Congress, debt was $533 billion - today, 40X higher - call Grassley (202-224-3744) to https://t.co/i5bnKJar39",16,1
"And to be complete - urge Senator Ernst (202-224-3254) to oppose tax cuts that add to the national debt - already https://t.co/dPFQqNKdsj",16,1
"Call Congress Tuesday (Blum, 202-225-2911) to urge no vote on tax cuts that would increase national https://t.co/pw4MWh00xl",16,7
"Call Kim Reynolds (515-281-5211) to urge Medicaid funding for more, not less, mental health services in rural Iowa https://t.co/VDx8D7eWEv",16,1
"RT @iahousedemocrat: Rep. Heddens (2): Im a parent and my child uses AmeriHealth; leads to more turmoil &amp; stress for thousands of Iowa",16,1
"Tell Rod Blum (202-225-2911): Dont  add to national debt by cutting taxes, especially for wealthy individuals and corporations #NotOnePenny",16,1
"Please call Congress (Rod Blum, 202-225-2911) to remind them our national debt is already over https://t.co/LrMzj935kF",16,3
"Call Blum (202-225-2911), Ernst (202-224-3254), Grassley (202-224-3744): No tax cuts that add to deficit #NotOnePenny #FiscalResponsibility",16,3
"Keep calling (Blum, 202-225-2911, Ernst, 202-224-3254, etc) to oppose tax cuts for wealthy that we cannot afford https://t.co/uZLrtjdUB9",16,3
"Call Blum (202-225-2911), Ernst (202-224-3254), Grassley (202-224-3744) to oppose any tax plan that increases debt https://t.co/BfI9eK0nF0",16,1
"Call Blum (202-225-2911) Friday to stop tax cuts that favor wealthy at expense of middle class &amp; would add to debt https://t.co/pL3KIi3w6T",16,1
"Reckless Republican tax cuts would add $1.49 TRILLION to national debt, unjustified by any economic, other emergency https://t.co/dT6KxA3bVJ",16,1
"Republican tax plan would knowingly increase national debt by extra $1.49 TRILLION (nearly $5,000 per American): Speak up and lets stop it!",16,1
"@ChrisHoneck Ive been speaking up about debt throughout my public life - deficits only justified by war, disasters, economic emergencies",16,1
"It would make both student debt and the national debt (now over $20.4 TRILLION) much worse - call Congress to https://t.co/v9oQofXejp",16,1
"More #MedicaidMess - Reynolds Administration fake math leads managed care company to drop out #ReynoldsFakeMath https://t.co/COKK597xn4",16,1
"Monica Vernon speaking at Focus on Diabetes at Word of Faith Church in SW Cedar Rapids #CRFD https://t.co/r9dOagUKqD",16,1
"After the Big Win, I plan to eat at Pancheros before every game #Hawkeyes #Until https://t.co/73Vnja5ioJ",16,1
"Wow #Hawkeyes #Until #OSUvsIowa https://t.co/ceEx3lyppS",16,1
"RT @HawkeyeFootball: Not Not but 

#Hawkeyes https://t.co/xhC67gOV59",16,3
"Heres a reminder to tell Congress that Americans living in Puerto Rico still urgently need our https://t.co/a3KTpjoBV1",16,3
"RT @kylegriffin1: 47 days after Maria hit Puerto Rico:
59% still without power
17% still without clean drinking",16,3
"RT @TheDLCC: BREAKING: @guzman4delegate has won the election for HD31 in the VA Assembly, flipping the seat from red to blue. Congrats,",16,1
"RT @TheDLCC: BREAKING: @kathykltran has won the election in HD42 for the Virginia Assembly, flipping the seat from red to blue.

Not only",16,8
"RT @TheDLCC: BREAKING: @troy4nj7 has won the election in LD7 for the New Jersey Senate, flipping the seat from red to blue. 

Troys win",16,3
"Please join me Saturday, November 11, at 10 am to honor our veterans at Veterans Memorial Coliseum, 50 2nd Ave https://t.co/M6V1s4JrOl",16,3
"Cedar Rapids Mayor @roncorbett reads Veterans Day proclamation at Veterans Memorial Coliseum #VeteransDay2017 https://t.co/9hCs4jE53w",16,3
"Call Congress this week: True tax reform should . . . raise enough revenue to reduce projected deficits rather https://t.co/wIqabqoszF",16,16
"With @RobSandIA at media event to kick off his campaign for State Auditor in Cedar Rapids today #wakeupthewatchdog https://t.co/ErjvrPJMDh",16,3
"Call Rod Blum (202-225-2911) to oppose any tax cut bill without a CBO score or that adds to the national https://t.co/HnwCzf06g1",16,1
"Oklahoma just elected a Democrat in a district won by Trump by 40% - I hope voters in Iowa Senate District 3 will https://t.co/tjDSwLEOk4",16,1
"RT @TracyAFreese: Bill Dix needs to step down after disastrous news conference on harassment case #freesedixoff #defeatdix",16,1
"Disappointed that Blum, Young and King would vote for bill without Congressional Budget Office report on https://t.co/HsPJur1lrY",16,7
"Huge overflow crowd at ISU to hear Tom Vilsack on agriculture &amp; climate change with @Scholten4Iowa #ClimateSolutionsWork #ActOnClimate",16,1
"Vilsack: We know world is heating up &amp; carbon emissions are even higher, which will further disrupt weather patterns &amp; hurt food production",16,1
"Vilsack: USDA vulnerability assessments done while he was Secretary no longer available on USDA website; bad because we should know risks",16,1
"Vilsack says agriculture has climate solutions - soil health, methane digesters, nitrogen stewardship - that work for farmers w/ public help",16,1
"Vilsack: Too much global heating will disrupt food production, reduce supply, increase prices, &amp; cause political and economic instability",16,7
"Blum, King, Young let us down; lets ask Ernst (202-224-3254), Grassley (202-224-3744) to stop DEBT-increasing tax giveaways #NotOnePenny",16,7
"RT @TracyAFreese: Democrat Tracy Freese Is Running Against Sen. Bill Dix (R) https://t.co/NLcp3rPZZK",16,7
"In 2016, Blum told voters he was balanced budget guy - on Thursday he voted to increase national DEBT by almost https://t.co/L7qkn3GMMB",16,4
"Join me for Inconvenient Sequel on Saturday, December 2, at 1 pm at Sioux City Public Museum #ActOnClimate @NWIowaSierra @ReneeWeinberg",16,1
"Call Senator Ernst (202-224-3254), Senator Grassley (202-224-3744) to oppose tax bill that would raise taxes on https://t.co/7Adct1PP1R",16,1
"I just voted for @monicavernon in Cedar Rapids mayoral run-off - voting runs today through Tuesday, December 5 #Vote https://t.co/i0Bh5Bn9bK",16,1
"Call Ernst (202-224-3254), Grassley (202-224-3744) to oppose reckless tax bill that would raise taxes on millions https://t.co/iKpGRPj4FN",16,7
"That is #RedInkRod @indivisibleNEIA https://t.co/nsh73CPlIv",16,1
"Only three? Three GOP senators - Bob Corker of Tennessee, Jeff Flake of Arizona and James Lankford of Oklahoma - https://t.co/zJTn9Hj58a",16,1
"The Senate vote on reckless tax bill that would raise taxes on millions of ordinary Americans, jeopardize health https://t.co/DXH2Jj0ILP",16,1
"RT @NWSQuadCities: Record high for Cedar Rapids for November 24th already broken as of 11 AM.",16,1
"Watched Hawks win &amp; got my letters mailed to Ernst, Grassley opposing reckless tax cut bill that would add to debt https://t.co/PvDKA7rpL5",16,1
"RT @RepJoeKennedy: Violence against innocent worshippers leaves us all heartbroken. My thoughts are with people of Egypt.",16,7
"Just stopped at coffee shop that is locally-owned, U.S. Veteran-owned small business #SmallBusinessSaturday https://t.co/x6o0ewLcxu",16,1
"I just called the D.C. offices of Senator Ernst (202-224-3254) &amp; Senator Grassley (202-224-3744) around 9:45 am https://t.co/gAkf6VqfYW",16,15
"This is the day to call - oppose tax cuts for wealthy individuals and corporations that add to national debt, https://t.co/AoCiWryR5d",16,1
"A person just told me he didnt think the proposed tax bill would increase the national debt by a trillion. He is https://t.co/yb2CVZDga3",16,1
"I called Monday morning and left messages for Ernst (202-224-3254) and Grassley (202-224-3744) - if you called, https://t.co/QPQF3mmOlT",16,1
"Happy to talk with @XavierSaints about what state government does so students can be more informed &amp; effective https://t.co/mF5hiufpwA",16,1
"Call Ernst (202-224-3254) and Grassley (202-224-3744) to stop reckless tax bill that would lead to big increase https://t.co/eDzY32oLJS",16,1
"Iowans speaking up against reckless tax bill that would add $1.4 TRILLION to natl debt for tax cuts for wealthiest https://t.co/LY6WqVVt9l",16,1
"Call Ernst (202-224-3254), Grassley (202-224-3744) to vote for fiscal responsibility, against deficit-financed https://t.co/qX2AjuzdjN",16,6
"Just called Ernst and Grassley local offices to implore them to oppose tax bill that adds to debt, come back with revenue-neutral tax reform",16,1
"Reckless tax bill would add about $200 BILLION to national debt in 2019 alone; call Ernst (202-224-3254), https://t.co/ilLliA4haK",16,1
"In Iowa, call Ernst (202-224-3254), Grassley (202-224-3744) to oppose deficit-financed tax cuts for wealthiest https://t.co/eABIwiyBw2",16,1
"RT @UIsustainable: For the UI Environmental Coalition monthly Sustainable Lecture Series: @SenatorRobHogg speaks 7 pm tonight,",16,1
"Great audience and great questions @uiowa tonight on climate solutions, clean water, and citizen https://t.co/OEmITwQhc7",16,1
"Plan to call DC or in-state offices for Ernst, Grassley - give them every opportunity to be responsible and vote no #NoMoreDebtForTaxCuts",16,1
"Keep calling Ernst (202-224-3254) and Grassley (202-224-3744) to stop this reckless tax plan https://t.co/oWOxbinDho",16,1
"Call Senator Ernst (202-224-3254), Senator Grassley (202-224-3744) to oppose tax bill, support fiscal https://t.co/dbqtHeomXi",16,7
"More reasons to call Ernst (202-224-3254), Grassley (202-224-3744) to oppose bill that would raise taxes on https://t.co/jykD15in9n",16,7
"Call Ernst and Grassley - they can still stop the tax bill:

Senator Joni Ernst
Local Phone: (319) 365-4504
DC https://t.co/uX10sK3ax2",16,1
